id,happiness_d,sadness_d,fear_d,anger_d,surprise_d,disgust_d,age_d,gender_d,edu_d,race_d,race_d_5_TEXT,employment_d,political_d,class_d,ladder_d,happiness_ai,sadness_ai,fear_ai,anger_ai,surprise_ai,disgust_ai,happiness_r,sadness_r,fear_r,anger_r,surprise_r,disgust_r,understood,validated,affirmed,seen,accepted,caredfor,accuracy1,accuracy2,knewmean_p,knewmean_b,understood_p,understood_b,close_p,connect_p,trust_p,close_b,connect_b,trust_b,lonely,connected,distressed,excited,upset,guilty,scared,enthusiastic,ashamed,nervous,happy,sad,surprised,hopeful,optimistic,ambivalent,uneasy,unnerved,creeped,uncomfortable,bothered,loneliness1,loneliness2,loneliness3,convey.thoughts,have.exp,longing.or.hoping,exp.embrssment,understand.feeling,feel.afraid,feel.hungry,exp.joy,remember,tell.right.from.wrong,exp.pain,personality,make.plans,exp.pleasure,exp.pride,exp.anger,self.restraint,think,familiar_bing,familiar_gpt,familiar_bard,often_bing,often_gpt,often_bard,atti_bing,atti_gpt,atti_bard,loneliness,responseR,labelR,empathicaccuracy.ai,empathicaccuracy.r,experience,agency,feelheard,accuracy,understoodme,connection,statelonely,excitement,hope,fear,discomfort,distress,shame
60fb534aa3d839c152fa8f36,2,4,3,2,3,3,52,Male,5,3,NA,9,5,3,6,1,5,4,6,3,4,NA,NA,NA,NA,NA,NA,5,5,5,5,5,3,4,5,NA,5,NA,5,NA,NA,NA,3,3,3,1,6,1,4,1,1,1,4,3,2,5,1,3,4,5,5,1,4,1,1,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,-1,-1,-1,2.666666667,ai response,ai label,1.333333333,NA,1,1,4.666666667,4.5,5,3,3.5,4,4.5,1.5,2,1.25,2
6134d8a566bc3dffe880e879,4,2,1,1,4,2,40,Femalee,5,3,NA,9,7,4,8,5,2,3,4,1,2,3,4,6,1,1,1,1,1,1,2,2,2,2,3,NA,2,NA,2,NA,NA,NA,1,1,1,1,5,1,3,1,1,1,5,1,1,6,1,2,5,3,1,1,1,2,1,3,1,1,2,3,2,1,1,3,3,1,2,2,1,1,2,1,1,2,1,1,1,5,7,2,2,6,1,-2,2,-3,1.333333333,human response,ai label,1.5,2,1.545454545,1.714285714,1.5,2.5,2,1,3,4,4,1,1,1.5,1
6400da9294d62286bce93a0f,2,5,6,4,4,2,41,Male,3,"3,4,6",NA,11,1,2,3,1,6,5,4,3,2,NA,NA,NA,NA,NA,NA,5,5,5,3,3,4,7,7,NA,7,NA,4,NA,NA,NA,1,1,3,2,4,4,5,2,2,1,2,1,3,3,2,2,5,4,6,3,2,1,2,2,3,4,5,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,5,5,4,6,2,4,0,0,0,4,ai response,ai label,0.666666667,NA,1,1.857142857,4.166666667,7,5.5,1.666666667,3,3.5,4.5,2,2.333333333,2.5,1.5
6365b83b80397324720dc562,1,5,1,6,3,6,60,female,6,3,NA,10,5,3,6,1,7,5,6,4,5,NA,NA,NA,NA,NA,NA,6,4,5,5,5,4,5,5,NA,5,NA,4,NA,NA,NA,4,4,5,5,5,6,5,5,2,1,4,4,2,4,6,2,5,4,5,3,6,1,3,5,3,4,3,2,5,2,2,4,3,1,3,6,3,2,5,4,2,5,1,7,5,4,5,5,3,4,4,1,2,1,3.333333333,ai response,ai label,1.333333333,NA,2.818181818,4.428571429,4.833333333,5,4.5,4.333333333,5,4.5,4.5,1.5,4,5.5,3
60bc8860d04f4ac80d319a5c,4,4,5,1,4,2,73,Male,5,3,NA,13,3,3,6,2,4,5,3,1,2,NA,NA,NA,NA,NA,NA,6,6,5,6,5,6,6,6,NA,5,NA,6,NA,NA,NA,6,7,5,4,4,3,3,1,2,1,4,2,3,4,2,3,4,5,3,3,4,1,3,4,4,4,4,6,6,5,1,6,1,1,4,7,4,1,2,3,1,4,1,7,6,1,5,1,1,3,1,2,2,0,4,ai response,ai label,1.166666667,NA,2.454545455,5.571428571,5.666666667,6,5.5,6,4,3.5,4.5,2,3.333333333,2.5,2
60fe7748a8ef9311de5f2fcd,5,5,5,1,1,2,48,female,6,3,NA,9,4,3,4,2,4,5,3,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,5,2,NA,2,NA,1,1,3,NA,NA,NA,6,2,2,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,1,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,1,1,6,1,-1,0,0,5,ai response,human label,1,NA,2,2,2,3.5,2,1.666666667,4,1,1,1,1.333333333,1.75,1
6477542bc9004a27a21080b9,1,6,7,7,5,7,53,Female,2,1,NA,9,4,2,4,1,5,4,6,7,6,NA,NA,NA,NA,NA,NA,7,6,6,7,6,6,7,7,7,NA,7,NA,7,6,7,NA,NA,NA,1,7,1,7,1,2,3,6,2,4,6,1,6,7,5,4,1,3,1,2,1,4,5,6,5,7,5,6,6,6,6,7,4,5,6,6,4,5,7,7,5,5,1,4,1,1,1,1,0,2,0,5,ai response,human label,1.333333333,NA,6.181818182,4.857142857,6.333333333,7,7,6.666666667,4,6.5,6,3.5,2,1,2
5c0150326a0c6e00013c6068,3,2,1,1,5,4,72,male,5,3,NA,13,6,2,3,1,5,4,6,2,3,NA,NA,NA,NA,NA,NA,6,1,5,5,6,6,5,5,5,NA,5,NA,6,5,6,NA,NA,NA,2,6,1,5,1,1,1,5,1,2,6,2,5,6,6,1,1,1,1,1,1,4,4,4,2,2,1,1,2,1,1,2,7,3,1,5,2,2,2,1,1,2,5,6,4,5,6,3,2,2,2,4,ai response,human label,2.833333333,NA,1.727272727,2.714285714,4.833333333,5,5,5.666666667,4,5,6,1.5,1,1.25,1
5d8e64ab4e055600157a3d90,3,4,5,1,1,1,32,Female,2,3,NA,9,5,2,3,2,4,5,3,2,1,1,1,3,1,1,1,6,5,5,5,4,5,6,6,NA,6,NA,6,NA,NA,NA,5,4,5,1,6,1,5,1,1,1,5,1,2,5,1,1,6,6,2,1,1,1,1,1,2,2,2,4,5,1,1,2,1,1,1,7,3,1,4,6,1,1,1,1,5,2,6,1,1,5,1,0,1,0,2,human response,ai label,0.666666667,1.166666667,1.636363636,4,5,6,6,4.666666667,3.5,5,6,1.5,1,1,1
63671bfc81a5eca4218b6417,1,5,6,1,1,1,52,male,4,2,NA,9,2,3,6,2,4,5,2,1,1,4,6,6,3,4,1,5,3,5,5,5,4,5,5,NA,3,NA,3,NA,NA,NA,3,3,5,1,6,3,1,1,3,1,2,1,1,4,1,1,6,6,4,1,1,1,2,2,2,2,2,7,5,1,2,5,3,1,3,7,6,1,4,5,3,3,1,6,7,5,7,1,1,6,1,2,2,1,2,human response,ai label,0.666666667,1.5,2.454545455,6.142857143,4.5,5,3,3.666666667,3.5,1.5,6,1,1.333333333,1.75,2
5ac16e870527ba0001c1f27e,1,1,1,1,1,1,41,male,2,1,NA,9,4,2,5,2,3,4,3,2,2,2,3,2,2,1,1,6,6,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,6,6,7,2,6,1,5,1,1,1,6,1,1,6,1,1,6,7,1,1,1,1,1,1,3,2,2,5,5,5,2,5,4,2,4,4,4,2,5,5,2,4,2,4,6,7,7,6,4,5,2,3,3,0,2.333333333,human response,ai label,1.666666667,0.833333333,3.363636364,4.714285714,6,6,6,6.333333333,4,5.5,6.5,1,1,1,1
5dd3cfb7b103ee3b428185b2,3,4,5,2,2,1,55,Female,7,3,NA,9,4,3,5,2,3,2,4,1,1,NA,NA,NA,NA,NA,NA,4,5,4,5,3,4,5,6,NA,3,NA,4,NA,NA,NA,2,2,1,5,4,4,4,4,4,4,3,4,5,3,4,2,4,4,5,5,5,6,5,5,4,5,5,2,2,1,1,2,1,1,1,4,1,1,1,2,1,1,1,1,2,2,6,1,1,4,1,-2,0,-3,4.666666667,ai response,ai label,1.333333333,NA,1.090909091,2,4.166666667,5.5,3.5,1.666666667,4.5,3.5,4,4.5,5,4.25,4
5bdaaa751c73640001629a6c,2,7,6,5,3,2,40,Female,4,3,NA,11,1,1,2,1,5,6,4,2,3,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,3,4,NA,1,NA,1,NA,NA,NA,1,1,1,6,2,7,1,7,6,6,1,5,6,2,5,7,2,4,4,7,7,6,6,6,6,5,6,2,4,1,1,2,1,1,1,7,1,1,1,1,1,1,7,1,1,2,6,4,1,1,1,-3,-3,-3,5.666666667,ai response,ai label,1,NA,1.818181818,2.142857143,1.166666667,3.5,1,1,4,1,3,6,6.666666667,6.25,5.5
5bf349126f97050001e6a6e6,3,4,5,3,1,1,69,Female,4,3,NA,13,1,3,6,1,5,6,3,2,2,NA,NA,NA,NA,NA,NA,5,4,4,6,5,5,6,6,NA,5,NA,5,NA,NA,NA,5,6,6,1,7,1,6,1,1,1,6,1,1,6,1,4,6,5,1,1,1,1,1,1,1,2,3,2,1,1,1,4,1,1,1,2,4,1,2,3,1,1,1,1,4,6,5,5,5,1,2,3,0,0,2,ai response,ai label,1,NA,1.090909091,2.857142857,4.833333333,6,5,5.666666667,4,6,5.5,1,1,1,1
63ebb22fae90027a0e121582,1,7,4,2,5,2,42,Male,5,3,NA,9,3,4,8,1,7,6,4,5,2,1,5,6,3,4,4,1,1,1,1,1,2,1,1,2,NA,1,NA,1,1,2,NA,NA,NA,6,1,5,3,6,1,1,2,3,2,2,6,7,2,3,2,4,4,1,6,6,4,5,5,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4,7,7,2,6,6,0,2,1,4.666666667,human response,human label,0.666666667,1.333333333,1,1.857142857,1.166666667,1,1.5,1.333333333,3.5,2.5,2.5,1.5,4.666666667,5.75,2
5f0a768d79e052185602759b,2,4,5,2,1,1,28,Female,5,2,NA,9,6,3,5,1,4,5,2,3,2,2,5,4,2,3,1,5,5,5,5,5,5,5,5,5,NA,5,NA,4,4,4,NA,NA,NA,4,4,1,3,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,4,4,1,1,1,0,2,human response,human label,0.666666667,0.666666667,5,5,5,5,5,4,4,2,3,1,1,1,1
64017b47c83e917541f7c592,2,5,5,3,1,2,31,female,6,"3,4",NA,9,4,2,3,1,7,6,4,2,3,2,6,7,2,3,2,2,2,2,2,2,2,3,5,NA,3,NA,2,NA,NA,NA,1,1,1,5,3,2,1,3,5,4,2,2,4,3,5,1,2,3,4,2,2,3,4,3,4,3,4,5,6,4,1,2,1,1,1,6,4,1,5,5,1,1,1,1,6,2,3,5,2,3,5,-1,-1,0,3.666666667,human response,ai label,1.166666667,1,2.090909091,4.142857143,2,4,2.5,1,4,1.5,2.5,4,2.666666667,3.25,3.5
568899d9d7848e0005399c6b,4,3,2,2,4,3,41,male,7,3,NA,9,2,3,5,2,4,5,3,1,2,3,7,3,3,3,2,6,5,5,5,5,5,6,6,NA,5,NA,3,NA,NA,NA,2,2,2,1,4,2,4,2,2,2,4,2,3,4,2,4,4,4,2,2,2,2,2,2,2,2,2,5,2,2,2,3,2,2,2,5,3,1,3,2,2,2,3,2,3,6,6,5,1,6,1,1,1,1,2,human response,ai label,1.833333333,1.5,2.090909091,3.285714286,5.166666667,6,4,2,2.5,4,4,2.5,2,2,2
5dea76e109c1071948aed0ff,1,5,7,2,3,5,53,Male,3,3,NA,9,1,2,4,1,6,5,3,2,2,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,7,7,7,NA,NA,NA,2,6,5,3,3,1,3,4,2,2,4,2,2,4,4,2,5,1,1,7,6,2,2,4,7,2,1,1,5,1,1,1,7,2,1,4,5,1,1,2,1,1,6,6,3,4,5,2,1,1,0,2.666666667,ai response,human label,1.333333333,NA,1.454545455,4,7,7,7,7,4,3.5,4,2.5,4.333333333,4,1.5
561699cb5c62cf000f822c3e,2,5,7,2,1,4,43,female,3,1,NA,9,2,3,5,1,6,5,4,2,3,2,6,5,4,1,5,5,4,5,5,5,4,3,4,NA,5,NA,3,NA,NA,NA,3,3,2,2,4,3,6,3,4,4,4,3,4,6,3,4,7,6,6,2,5,2,1,2,2,3,3,2,2,2,2,3,2,1,2,5,2,2,2,2,2,2,2,2,2,1,3,6,1,1,4,0,0,0,2.666666667,human response,ai label,1.333333333,1,1.909090909,2.571428571,4.666666667,3.5,4,2.666666667,3,5,6.5,4,2.666666667,2.75,3.5
609122350e5b8e743ab41f79,1,5,2,2,1,2,41,Female,4,3,NA,12,4,2,2,1,6,5,3,2,1,3,4,4,1,1,1,5,5,5,5,6,5,6,6,NA,6,NA,5,NA,NA,NA,4,4,5,2,3,1,1,1,1,1,2,1,1,4,2,2,3,4,3,1,1,1,1,1,3,2,4,5,3,1,2,5,2,1,1,6,4,1,4,6,2,2,1,4,4,1,3,1,1,1,1,0,0,0,3,human response,ai label,1.166666667,1.166666667,1.818181818,4.857142857,5.166666667,6,5.5,4.333333333,2.5,1.5,3.5,1,1,1.25,1
60008e2ee4d8c913c602e0cd,1,5,7,3,2,2,45,Male,4,3,NA,9,6,3,5,1,5,6,4,2,3,1,6,5,5,3,4,5,5,5,5,6,6,4,3,NA,4,NA,5,NA,NA,NA,4,4,3,4,3,6,3,5,6,6,2,6,6,3,6,2,3,3,1,6,5,1,6,6,3,3,4,5,5,1,1,2,1,1,1,5,2,1,2,5,1,1,2,3,4,2,5,1,1,4,1,0,1,0,3.333333333,human response,ai label,0.5,1.333333333,1.545454545,3.714285714,5.333333333,3.5,4.5,3.666666667,3.5,2.5,3,6,5.666666667,5.75,6
5eae1d1e8dc7984d0d6fc4a6,1,6,1,4,1,1,51,Female,6,3,NA,10,7,4,7,1,5,3,4,2,2,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,7,NA,6,NA,6,NA,NA,NA,6,6,6,1,6,1,4,1,1,1,4,1,1,4,1,6,6,6,1,1,1,1,1,1,4,3,2,5,4,1,1,5,1,1,1,7,5,1,5,5,1,1,1,7,5,2,2,1,1,1,1,1,0,0,3,ai response,ai label,0.833333333,NA,1.636363636,5.571428571,6,6.5,6,6,3.5,4,6,1,1,1,1
60fed34dbf45cd5946139a8e,3,3,5,3,3,3,35,Female,3,3,NA,9,1,3,5,2,5,4,1,2,1,NA,NA,NA,NA,NA,NA,6,7,6,6,6,4,6,7,7,NA,7,NA,4,3,4,NA,NA,NA,1,5,1,3,1,1,1,3,1,1,4,1,1,5,4,1,1,1,1,6,4,1,1,2,4,3,6,4,5,4,6,5,7,2,6,3,4,2,3,4,4,4,1,4,1,1,2,1,-1,0,0,1.333333333,ai response,human label,1.5,NA,4.181818182,4.285714286,5.833333333,6.5,7,3.666666667,3,3,4.5,1,2.666666667,1.75,1
610857292a7b8f8da7f6bb4d,1,7,6,6,3,3,27,female,2,1,NA,11,3,1,3,2,5,4,3,1,2,1,7,5,2,1,1,6,5,6,6,6,5,5,6,NA,6,NA,6,NA,NA,NA,4,4,3,3,3,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1,1,4,2,3,3,4,3,3,5,2,2,3,5,5,2,3,3,3,3,2,3,5,1,2,1,1,1,1,0,0,0,3,human response,ai label,1.833333333,1.5,2.727272727,4.142857143,5.666666667,5.5,6,3.666666667,3,1,2,1,1,1.25,1
63d1834e69a637cd32f16634,2,4,4,1,1,1,42,male,5,3,NA,10,4,2,3,1,5,6,3,2,2,2,4,6,1,1,1,6,6,6,6,6,5,6,5,NA,5,NA,5,NA,NA,NA,4,4,4,7,1,4,1,1,1,3,1,1,1,1,4,1,3,2,3,2,1,2,1,1,6,5,5,2,2,2,2,2,2,1,2,4,2,2,2,4,2,1,1,2,5,1,4,1,1,4,1,0,0,0,5.333333333,human response,ai label,1.333333333,0.333333333,1.727272727,3,5.833333333,5.5,5,4,4,1,2.5,2,1.333333333,2.5,1
558997d8fdf99b7ae5007a6e,1,1,1,1,2,4,31,Male,5,1,NA,9,4,3,5,1,2,1,6,5,6,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,4,5,5,1,4,1,1,1,1,1,1,1,1,4,1,1,5,1,4,1,1,1,1,1,1,1,1,5,4,2,2,5,2,1,2,6,5,2,3,2,1,2,2,3,7,6,4,7,4,1,6,3,3,3,1,ai response,ai label,1.833333333,NA,2.090909091,4.714285714,6,6,6,4.666666667,2.5,1,3,1,1,1,1
6151f8d17451289b4a59a6a8,2,6,6,6,4,5,82,male,6,3,NA,13,1,2,3,1,6,4,5,2,4,NA,NA,NA,NA,NA,NA,6,6,6,5,6,5,6,6,6,NA,6,NA,6,6,6,NA,NA,NA,2,5,1,4,1,1,1,5,1,1,5,1,1,6,6,1,1,1,1,1,1,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,1,1,1,3,ai response,human label,1.166666667,NA,2,2.285714286,5.666666667,6,6,6,3.5,4.5,6,1,1,1,1
61001d9b2e3d8a75a09f3db3,4,1,1,1,1,1,63,male,5,3,NA,9,5,3,7,2,3,4,3,2,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,7,NA,5,NA,4,4,6,NA,NA,NA,1,6,1,4,1,1,1,3,1,1,6,1,1,7,7,1,1,2,1,1,1,4,2,3,1,3,1,1,4,1,1,1,3,2,1,2,1,1,1,1,1,2,6,7,6,2,6,2,1,3,1,3,ai response,human label,1.666666667,NA,1.272727273,2,6,6,6,4.666666667,3.5,3.5,7,1,1.333333333,1,1
5c6c597c42e33400019c72a5,3,5,5,1,1,1,61,female,6,3,NA,9,6,3,7,1,5,4,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,NA,1,NA,1,1,1,NA,NA,NA,4,5,4,4,3,1,2,4,2,2,4,5,1,5,5,4,5,2,4,3,5,5,3,4,1,1,1,1,1,1,1,1,4,2,1,1,4,1,1,1,1,1,6,7,6,2,7,3,0,0,0,4,human response,human label,0.833333333,1.166666667,1,2,1,1.5,1.5,1,4.5,4,5,2,3.333333333,4.25,1.5
6400de8f305c51d03c2a9a0e,1,7,6,3,1,5,37,Male,5,3,NA,9,1,3,5,1,7,6,5,3,4,1,7,7,7,1,2,7,7,7,6,6,5,5,7,6,NA,7,NA,5,6,7,NA,NA,NA,5,4,5,2,7,5,6,3,5,4,3,7,1,3,3,5,4,3,1,4,7,4,5,5,5,6,3,3,6,5,2,5,7,7,5,5,7,3,3,4,5,6,1,4,1,1,3,1,0,2,0,4.666666667,human response,human label,0.833333333,1.333333333,4,6.142857143,6.333333333,6,6.5,6,4.5,2.5,3,5,3.666666667,6.5,5
61283769a39dd638c256540c,3,2,5,3,2,3,46,Male,4,3,NA,9,6,3,5,2,3,4,3,2,4,2,4,4,1,1,1,5,6,6,4,4,6,6,7,6,NA,4,NA,4,4,4,NA,NA,NA,3,5,1,4,3,2,5,6,1,4,5,1,5,6,3,1,3,6,2,4,1,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,2,5,6,1,3,3,3,4,human response,human label,0.666666667,1.5,1,1,5.166666667,6.5,5,4,4,5,4.5,4.5,4.333333333,1.5,1.5
603fa7d057d382087d66d1c2,1,7,1,3,1,1,32,Female,2,3,NA,12,7,2,4,2,5,3,4,1,2,1,4,1,3,1,1,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,1,7,1,7,1,1,1,7,1,1,7,1,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,1,7,7,3,3,1,4,5,1,3,3,3,1,human response,ai label,1.166666667,0.5,5.909090909,7,7,7,7,7,4,7,7,1,1,1,1
62e9b2bfd8bec16a712511ad,1,5,1,5,1,6,44,male,3,3,NA,9,7,2,3,1,4,2,6,2,5,NA,NA,NA,NA,NA,NA,7,7,7,7,6,7,7,7,7,NA,7,NA,6,6,5,NA,NA,NA,3,4,3,1,2,1,1,4,1,1,4,2,1,5,5,3,1,1,1,1,1,4,4,3,1,1,1,1,1,1,1,1,7,1,1,1,7,1,1,1,1,2,6,7,3,1,3,1,0,1,0,3.666666667,ai response,human label,0.833333333,NA,1,2.857142857,6.833333333,7,7,5.666666667,3.5,2.5,5,1,1,2,1
5e531b2205acdb33c0f5f24c,2,4,4,2,2,4,45,male,4,3,NA,9,1,3,5,2,3,4,3,1,2,NA,NA,NA,NA,NA,NA,5,6,5,5,4,5,5,6,6,NA,5,NA,4,4,5,NA,NA,NA,3,4,3,3,2,1,2,3,1,3,3,2,3,4,3,3,3,2,1,3,3,5,4,4,2,1,1,1,2,1,1,2,3,3,1,1,1,1,1,1,1,3,1,4,5,1,1,4,0,0,1,4.333333333,ai response,human label,0.833333333,NA,1.090909091,2.142857143,5,5.5,5.5,4.333333333,3.5,3,3.5,2.5,2.666666667,2.5,1
5a135875074b1900012527a9,4,2,5,2,6,2,47,female,5,3,NA,12,6,2,3,2,4,6,3,5,1,3,2,5,1,2,1,7,7,7,7,7,7,7,7,7,NA,7,NA,5,5,6,NA,NA,NA,1,5,1,1,1,1,1,4,1,1,6,1,7,6,6,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,6,3,1,1,1,1,1,1,1,4,6,6,6,1,1,1,0,-2,2,3,human response,human label,1.333333333,1.166666667,1,2.428571429,7,7,7,5.333333333,3,2.5,6,1,1,1,1
63f67c47dbd8af5b73bff7fb,3,6,5,5,5,6,27,Male,6,4,NA,9,3,2,3,1,6,5,4,2,3,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,6,NA,4,NA,NA,NA,5,5,4,1,4,1,5,1,1,1,5,1,1,6,1,1,7,4,4,1,1,1,1,1,2,4,4,4,4,4,1,4,1,1,4,4,1,1,5,6,1,4,4,1,4,4,6,1,2,4,1,1,1,0,3.333333333,ai response,ai label,1.5,NA,2.727272727,3.428571429,7,7,5,4.666666667,2.5,5,5.5,1,1,1,1
638bb18e1bd657c755e5148f,2,6,6,1,1,3,52,Female,2,3,NA,9,6,2,2,1,6,5,4,2,3,1,7,5,5,6,3,6,6,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,5,5,5,1,6,1,5,1,4,1,4,3,4,6,1,1,7,6,1,1,1,1,1,4,3,3,3,3,5,3,5,5,3,2,3,5,5,4,3,5,3,4,4,5,5,1,3,1,1,1,1,0,1,0,3,human response,ai label,1,2,3.545454545,4.714285714,6,6,6,5,3.5,4.5,6.5,2.5,1,1.75,3.5
602a8f9033061909d48b1d04,1,6,1,1,1,1,21,Female,3,3,NA,10,6,2,4,1,6,5,4,3,2,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,NA,5,NA,5,NA,NA,NA,4,4,4,3,5,2,3,2,1,2,3,2,4,3,5,5,5,5,4,3,3,3,3,1,5,4,6,4,2,2,2,6,2,1,2,6,4,2,4,4,2,2,2,4,4,2,2,2,1,1,1,0,0,0,5,ai response,ai label,1.666666667,NA,2.090909091,4.571428571,6,6,5,4,4,3,5,3,3,2.5,1.5
62fb84bfa8c3e01c5233192d,3,5,6,1,1,1,43,female,3,3,NA,12,2,2,6,1,5,6,3,2,2,NA,NA,NA,NA,NA,NA,6,6,7,7,6,6,7,6,6,NA,6,NA,6,6,6,NA,NA,NA,1,6,1,4,1,1,1,4,1,1,5,1,3,6,7,1,1,1,1,1,1,1,2,1,6,2,2,2,1,2,1,2,2,4,1,2,5,1,2,1,2,3,1,2,1,1,1,1,0,0,0,1.333333333,ai response,human label,1,NA,1.636363636,3.285714286,6.333333333,6.5,6,6,3.5,4,6.5,1,1,1,1
5d4e212b81ca1c001b21672c,5,2,3,1,1,1,77,male,5,1,NA,11,2,2,3,2,1,3,2,2,1,NA,NA,NA,NA,NA,NA,5,5,5,4,4,4,5,5,NA,5,NA,5,NA,NA,NA,3,2,3,1,6,1,6,1,1,1,6,1,2,4,1,3,1,6,2,1,1,1,1,1,2,1,1,4,2,4,1,5,1,2,2,6,4,1,1,3,2,1,1,1,1,1,2,1,1,1,1,0,0,0,1.333333333,ai response,ai label,1,NA,1.636363636,3.428571429,4.5,5,5,2.666666667,3.5,6,3.5,1.5,1,1,1
61074b165713a32de9306468,4,5,6,2,2,2,32,female,6,3,NA,9,1,3,5,2,4,5,3,1,2,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,NA,6,NA,6,6,5,NA,NA,NA,2,3,3,5,2,2,3,4,2,3,5,2,2,5,5,2,3,2,2,1,1,3,3,3,3,2,2,3,1,2,1,1,5,5,2,2,3,1,1,2,5,5,3,6,1,1,3,1,0,2,0,3,ai response,human label,1,NA,1.727272727,3.857142857,6,6,6,5.666666667,2.5,4.5,5,3,2,2,2
62694f79608ed29b7af936b1,1,6,6,4,1,1,56,female,2,3,NA,9,7,3,5,1,7,6,3,2,1,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,1,6,5,1,5,5,5,1,1,1,1,5,5,1,1,1,1,1,1,5,5,2,1,1,5,4,5,3,5,5,1,5,4,5,5,5,4,5,4,3,5,5,1,2,1,1,1,1,2,0,0,1.333333333,ai response,ai label,0.5,NA,4.090909091,4.714285714,7,7,7,7,3.5,1,1,3,2.333333333,5,3
60fe3f623a905f955c654cb5,2,6,3,5,2,5,38,female,5,3,NA,9,2,4,8,1,5,4,6,4,5,1,6,3,4,3,2,6,6,6,6,6,6,7,7,NA,7,NA,7,NA,NA,NA,6,6,6,2,5,2,5,1,1,2,4,1,2,5,2,7,5,5,4,1,3,2,1,2,2,2,2,5,3,2,4,6,3,1,2,7,5,2,5,6,3,2,3,5,6,3,6,1,1,5,1,1,1,0,2,human response,ai label,1,1,2.727272727,5.714285714,6,7,7,6,3.5,4.5,5,2,1.666666667,1.75,1
5c0727ff1d461400012b61ee,1,2,1,1,1,1,54,female,2,3,NA,16,4,3,4,1,6,4,3,2,2,NA,NA,NA,NA,NA,NA,6,6,6,6,5,4,6,7,NA,6,NA,6,NA,NA,NA,4,4,5,3,3,1,1,1,1,1,2,1,1,3,1,3,3,3,1,1,1,1,1,1,4,5,5,4,3,3,1,6,2,1,2,6,5,1,4,5,1,2,1,4,6,4,5,2,1,1,1,1,0,-2,4.666666667,ai response,ai label,1.833333333,NA,1.909090909,5.142857143,5.5,6.5,6,4.333333333,3,1.5,3,1,1,1,1
5eab09eb60ed4e0ae2dc694f,4,1,1,1,1,1,65,female,5,3,NA,9,1,3,6,3,5,6,4,4,5,3,4,5,1,1,1,4,3,2,2,2,1,2,1,NA,1,NA,1,NA,NA,NA,1,1,1,2,6,1,4,1,1,1,2,1,1,4,1,6,5,4,3,1,1,1,2,1,4,3,4,2,3,1,1,3,1,1,1,5,2,1,1,2,1,1,1,1,3,4,3,1,1,1,1,-2,-2,0,3.666666667,human response,ai label,3.333333333,1.333333333,1.181818182,2.571428571,2.333333333,1.5,1,1,4,3,4.5,1,1.333333333,1,1
63c06106314da889290931cd,2,7,7,2,1,2,61,Female,6,3,NA,15,5,3,6,2,5,6,3,1,2,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,7,7,7,NA,NA,NA,2,6,2,6,2,2,2,2,2,2,6,2,6,7,7,2,2,2,2,2,2,2,2,2,6,5,5,5,5,3,3,5,5,5,3,5,5,5,5,3,5,5,6,6,5,3,6,3,1,3,1,2,ai response,human label,0.666666667,NA,4.272727273,5.142857143,7,7,7,7,4,4,7,2,2,2,2
